,Unnamed: 0,index,REGION,PROVINCIA,COMUNA,DC,AREA,ZC_LOC,MZ_ENT,ID_ZONA_LOC,ID_MANZENT,PERSONAS,HOMBRES,MUJERES,EDAD_0A5,EDAD_6A14,EDAD_15A64,EDAD_65YMAS,INMIGRANTES,PUEBLO,VIV_PART,VIV_COL,VPOMP,TOTAL_VIV,CANT_HOG,P01_1,P01_2,P01_3,P01_4,P01_5,P01_6,P01_7,P03A_1,P03A_2,P03A_3,P03A_4,P03A_5,P03A_6,P03B_1,P03B_2,P03B_3,P03B_4,P03B_5,P03B_6,P03B_7,P03C_1,P03C_2,P03C_3,P03C_4,P03C_5,MATACEP,MATREC,MATIRREC,P05_1,P05_2,P05_3,P05_4,REGION_15R,PROVINCIA_15R,COMUNA_15R,ID_MANZENT_15R,Coordenada X,Coordenada Y,Provincia Nombre,Comuna Nombre,Area
5804,5804,5805,8,81,8105,1,1,4,7,14239,8105011004007,142,61,81,17,28,88,9,0,0,41,0,39,41,41,41,0,0,0,0,0,0,0,39,0,0,0,0,1,0,38,0,0,0,0,35,4,0,0,0,35,4,0,39,0,0,0,8,81,8105,8105011004007,-72.93355,-36.96104,CONCEPCIÓN,HUALQUI,6595
5805,5805,5806,8,81,8105,2,1,1,3,4754,8105021001003,56,29,27,0,0,29,13,0,0,20,0,16,20,16,20,0,0,0,0,0,0,2,2,11,1,0,0,8,1,7,0,0,0,0,16,0,0,0,0,15,1,0,16,0,0,0,8,81,8105,8105021001003,-72.95433,-36.96237,CONCEPCIÓN,HUALQUI,16302
5806,5806,5807,8,81,8105,1,1,4,12,14239,8105011004012,142,65,77,18,22,96,6,0,5,43,0,42,43,42,42,0,0,0,1,0,0,0,0,41,1,0,0,0,0,42,0,0,0,0,41,0,1,0,0,40,2,0,42,0,0,0,8,81,8105,8105011004012,-72.93554,-36.96163,CONCEPCIÓN,HUALQUI,4261
5807,5807,5808,8,81,8105,1,1,4,8,14239,8105011004008,123,62,61,12,31,72,8,0,13,41,0,37,41,37,41,0,0,0,0,0,0,1,17,11,8,0,0,0,0,36,0,0,0,0,10,0,22,5,0,7,29,0,37,0,0,0,8,81,8105,8105011004008,-72.93397,-36.96162,CONCEPCIÓN,HUALQUI,4169
5808,5808,5809,8,81,8105,2,1,1,4,4754,8105021001004,18,9,9,0,0,11,0,0,0,12,0,10,12,10,11,0,0,1,0,0,0,1,0,3,6,0,0,0,0,10,0,0,0,0,9,0,1,0,0,4,6,0,10,0,0,0,8,81,8105,8105021001004,-72.95521,-36.96254,CONCEPCIÓN,HUALQUI,9738
5809,5809,5810,8,81,8105,1,1,4,11,14239,8105011004011,100,47,53,5,23,68,4,0,10,34,0,31,34,31,34,0,0,0,0,0,0,0,2,24,5,0,0,2,0,28,1,0,0,0,30,1,0,0,0,26,5,0,31,0,0,0,8,81,8105,8105011004011,-72.93441999999997,-36.96213,CONCEPCIÓN,HUALQUI,5463
5810,5810,5811,8,81,8105,1,1,4,14,14239,8105011004014,122,53,69,15,21,78,8,0,0,39,0,36,39,36,39,0,0,0,0,0,0,0,3,0,33,0,0,0,0,36,0,0,0,0,13,0,23,0,0,3,33,0,36,0,0,0,8,81,8105,8105011004014,-72.93578000000002,-36.96231,CONCEPCIÓN,HUALQUI,3748
5811,5811,5812,8,81,8105,1,1,4,15,14239,8105011004015,135,73,62,0,38,83,0,0,19,35,0,33,35,33,35,0,0,0,0,0,0,0,1,29,3,0,0,0,0,32,0,0,0,0,32,0,0,0,0,28,3,0,33,0,0,0,8,81,8105,8105011004015,-72.93541,-36.96239,CONCEPCIÓN,HUALQUI,3646
5812,5812,5813,8,81,8105,1,1,4,10,14239,8105011004010,98,47,51,13,14,64,7,0,14,27,0,26,27,26,26,0,0,0,0,0,1,0,2,24,0,0,0,0,0,24,0,0,0,0,25,0,1,0,0,23,1,0,26,0,0,0,8,81,8105,8105011004010,-72.93388,-36.96224,CONCEPCIÓN,HUALQUI,2704
5813,5813,5814,8,81,8105,1,1,4,16,14239,8105011004016,125,58,67,0,24,87,0,0,8,36,0,34,36,34,36,0,0,0,0,0,0,0,1,32,0,0,0,2,0,31,0,0,0,0,31,0,0,2,0,31,2,0,33,0,0,0,8,81,8105,8105011004016,-72.93504,-36.96248,CONCEPCIÓN,HUALQUI,3953
5814,5814,5815,8,81,8105,1,1,4,9,14239,8105011004009,90,39,51,0,13,63,0,0,4,26,0,26,26,26,26,0,0,0,0,0,0,0,12,12,2,0,0,1,0,25,0,0,0,0,24,1,0,1,0,22,4,0,26,0,0,0,8,81,8105,8105011004009,-72.93351,-36.96233,CONCEPCIÓN,HUALQUI,2747
5815,5815,5816,8,81,8105,1,1,4,510,14239,8105011004510,423,211,212,71,68,276,8,0,25,134,0,126,134,127,134,0,0,0,0,0,0,0,0,125,1,0,0,2,0,122,0,0,0,0,124,0,0,0,0,121,1,0,126,0,0,0,8,81,8105,8105011004510,-72.92889,-36.96339,CONCEPCIÓN,HUALQUI,26336
5816,5816,5817,8,81,8105,1,1,4,17,14239,8105011004017,125,63,62,16,23,82,4,0,8,40,0,37,40,38,40,0,0,0,0,0,0,15,5,5,12,0,0,1,0,36,0,0,0,0,32,0,2,2,0,22,14,0,37,0,0,0,8,81,8105,8105011004017,-72.93414,-36.96277,CONCEPCIÓN,HUALQUI,3937
5817,5817,5818,8,81,8105,1,1,4,38,14239,8105011004038,19,11,8,0,0,15,0,0,7,6,0,6,6,6,6,0,0,0,0,0,0,0,0,6,0,0,0,1,0,5,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,8,81,8105,8105011004038,-72.92898000000002,-36.9628,CONCEPCIÓN,HUALQUI,2459
5818,5818,5819,8,81,8105,1,1,4,41,14239,8105011004041,46,17,29,0,9,28,0,0,0,15,0,15,15,15,15,0,0,0,0,0,0,0,0,15,0,0,0,1,0,14,0,0,0,0,15,0,0,0,0,15,0,0,15,0,0,0,8,81,8105,8105011004041,-72.93127,-36.96292,CONCEPCIÓN,HUALQUI,2766
5819,5819,5820,8,81,8105,1,1,4,18,14239,8105011004018,99,44,55,0,17,64,0,0,8,33,0,30,33,30,33,0,0,0,0,0,0,10,16,4,0,0,0,0,0,30,0,0,0,0,24,4,2,0,0,24,6,0,30,0,0,0,8,81,8105,8105011004018,-72.93422,-36.96307,CONCEPCIÓN,HUALQUI,3710
5820,5820,5821,8,81,8105,2,1,1,5,4754,8105021001005,58,28,30,7,7,31,13,0,5,19,0,17,19,17,17,0,0,1,0,0,1,1,5,11,0,0,0,3,0,13,0,0,0,0,16,0,1,0,0,15,1,0,17,0,0,0,8,81,8105,8105021001005,-72.9542,-36.96353,CONCEPCIÓN,HUALQUI,15093
5821,5821,5822,8,81,8105,1,1,4,20,14239,8105011004020,91,46,45,0,18,62,0,0,12,27,0,25,27,25,27,0,0,0,0,0,0,1,0,24,0,0,0,0,0,25,0,0,0,0,18,2,0,4,0,18,6,0,24,0,0,0,8,81,8105,8105011004020,-72.93636,-36.96359,CONCEPCIÓN,HUALQUI,2837
5822,5822,5823,8,81,8105,1,1,4,42,14239,8105011004042,440,217,223,48,87,288,17,7,41,140,0,134,140,134,140,0,0,0,0,0,0,1,1,126,4,0,1,0,0,133,0,0,0,0,128,0,5,1,0,121,10,1,134,0,0,0,8,81,8105,8105011004042,-72.9306,-36.96388,CONCEPCIÓN,HUALQUI,24494
5823,5823,5824,8,81,8105,1,1,4,39,14239,8105011004039,36,18,18,0,0,24,0,0,0,12,0,12,12,12,12,0,0,0,0,0,0,0,1,10,1,0,0,1,0,11,0,0,0,0,10,1,1,0,0,10,2,0,11,0,0,0,8,81,8105,8105011004039,-72.9289,-36.96321,CONCEPCIÓN,HUALQUI,2185
5824,5824,5825,8,81,8105,1,1,4,44,14239,8105011004044,34,18,16,0,5,23,0,0,0,12,0,11,12,11,12,0,0,0,0,0,0,0,0,8,3,0,0,0,0,11,0,0,0,0,11,0,0,0,0,8,3,0,11,0,0,0,8,81,8105,8105011004044,-72.93036,-36.96362,CONCEPCIÓN,HUALQUI,2059
5825,5825,5826,8,81,8105,1,1,4,52,14239,8105011004052,12,5,7,0,0,9,0,0,0,4,0,4,4,4,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,8,81,8105,8105011004052,-72.92426,-36.96452,CONCEPCIÓN,HUALQUI,62153
5826,5826,5827,8,81,8105,1,1,4,21,14239,8105011004021,105,36,69,0,31,56,0,0,7,28,0,28,28,28,28,0,0,0,0,0,0,0,0,26,2,0,0,0,0,28,0,0,0,0,25,3,0,0,0,24,4,0,28,0,0,0,8,81,8105,8105011004021,-72.93599,-36.96368,CONCEPCIÓN,HUALQUI,2942
5827,5827,5828,8,81,8105,2,1,1,6,4754,8105021001006,27,10,17,0,0,21,0,0,0,12,0,11,12,13,12,0,0,0,0,0,0,0,2,8,1,0,0,0,0,11,0,0,0,0,11,0,0,0,0,10,1,0,11,0,0,0,8,81,8105,8105021001006,-72.95415,-36.9641,CONCEPCIÓN,HUALQUI,9286
5828,5828,5829,8,81,8105,1,1,4,43,14239,8105011004043,43,18,25,5,11,27,0,0,9,11,0,10,11,11,11,0,0,0,0,0,0,0,0,7,3,0,0,0,0,10,0,0,0,0,10,0,0,0,0,7,3,0,10,0,0,0,8,81,8105,8105011004043,-72.93095,-36.96365,CONCEPCIÓN,HUALQUI,2099
5829,5829,5830,8,81,8105,1,1,4,22,14239,8105011004022,88,38,50,0,23,53,0,0,8,28,0,26,28,26,28,0,0,0,0,0,0,0,1,22,2,0,1,0,0,26,0,0,0,0,21,4,0,1,0,19,6,1,26,0,0,0,8,81,8105,8105011004022,-72.93562,-36.96376,CONCEPCIÓN,HUALQUI,2872
5830,5830,5831,8,81,8105,1,1,4,25,14239,8105011004025,58,26,32,0,8,44,0,0,0,19,0,16,19,17,19,0,0,0,0,0,0,1,0,15,0,0,0,0,0,16,0,0,0,0,15,1,0,0,0,15,1,0,16,0,0,0,8,81,8105,8105011004025,-72.93571,-36.96437,CONCEPCIÓN,HUALQUI,1916
5831,5831,5832,8,81,8105,2,1,1,8,4754,8105021001008,24,14,10,0,0,17,0,0,0,7,0,7,7,7,7,0,0,0,0,0,0,2,1,2,2,0,0,1,0,6,0,0,0,0,7,0,0,0,0,5,2,0,6,1,0,0,8,81,8105,8105021001008,-72.95249,-36.96711,CONCEPCIÓN,HUALQUI,279492
5832,5832,5833,8,81,8105,2,1,1,7,4754,8105021001007,21,10,11,0,0,0,0,0,0,4,0,4,4,4,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,1,0,1,0,3,0,0,0,3,1,0,3,0,1,8,81,8105,8105021001007,-72.95744,-36.96561,CONCEPCIÓN,HUALQUI,10934
5833,5833,5834,8,81,8105,1,1,4,50,14239,8105011004050,99,37,62,0,16,70,0,0,7,28,0,27,28,28,28,0,0,0,0,0,0,1,2,22,2,0,0,1,0,26,0,0,0,0,10,0,11,6,0,9,18,0,27,0,0,0,8,81,8105,8105011004050,-72.92789,-36.96453,CONCEPCIÓN,HUALQUI,3070
5834,5834,5835,8,81,8105,1,1,3,1,7656,8105011003001,110,49,61,0,19,80,0,0,11,33,0,31,33,32,33,0,0,0,0,0,0,1,2,28,0,0,0,1,0,30,0,0,0,0,27,4,0,0,0,27,4,0,31,0,0,0,8,81,8105,8105011003001,-72.92769,-36.96481,CONCEPCIÓN,HUALQUI,3283
5835,5835,5836,8,81,8105,1,1,1,3,10344,8105011001003,279,139,140,29,26,184,40,0,6,106,0,94,106,95,104,0,0,0,1,0,1,3,21,66,4,0,0,11,1,82,0,0,0,0,88,1,5,0,0,84,10,0,93,1,0,0,8,81,8105,8105011001003,-72.93863,-36.96966,CONCEPCIÓN,HUALQUI,153837
5836,5836,5837,8,81,8105,1,1,4,49,14239,8105011004049,21,10,11,4,0,13,0,0,0,6,0,6,6,6,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,5,0,1,0,0,5,1,0,6,0,0,0,8,81,8105,8105011004049,-72.92857,-36.96482,CONCEPCIÓN,HUALQUI,998
5837,5837,5838,8,81,8105,1,1,3,2,7656,8105011003002,113,50,63,0,27,75,0,0,0,34,0,34,34,34,34,0,0,0,0,0,0,0,2,8,24,0,0,0,0,34,0,0,0,0,2,1,26,5,0,1,33,0,34,0,0,0,8,81,8105,8105011003002,-72.9275,-36.96508,CONCEPCIÓN,HUALQUI,3211
5838,5838,5839,8,81,8105,1,1,4,48,14239,8105011004048,67,32,35,0,9,51,0,0,4,17,0,17,17,17,17,0,0,0,0,0,0,0,0,15,2,0,0,0,0,17,0,0,0,0,17,0,0,0,0,15,2,0,17,0,0,0,8,81,8105,8105011004048,-72.92904,-36.965,CONCEPCIÓN,HUALQUI,1939
5839,5839,5840,8,81,8105,1,1,4,26,14239,8105011004026,64,30,34,10,0,46,0,0,9,20,0,19,20,19,20,0,0,0,0,0,0,16,2,0,1,0,0,1,0,18,0,0,0,0,19,0,0,0,0,18,1,0,19,0,0,0,8,81,8105,8105011004026,-72.9364,-36.96517,CONCEPCIÓN,HUALQUI,3112
5840,5840,5841,8,81,8105,1,1,4,45,14239,8105011004045,108,49,59,9,19,74,6,0,13,29,1,29,30,29,29,0,0,0,0,0,0,12,15,0,2,0,0,0,0,29,0,0,0,0,13,0,14,1,0,12,16,0,29,0,0,0,8,81,8105,8105011004045,-72.93164,-36.96614,CONCEPCIÓN,HUALQUI,7874
5841,5841,5842,8,81,8105,1,1,3,6,7656,8105011003006,263,141,122,22,35,177,29,0,36,92,0,86,92,87,92,0,0,0,0,0,0,3,13,55,15,0,0,1,0,85,0,0,0,0,77,0,6,3,0,62,24,0,86,0,0,0,8,81,8105,8105011003006,-72.92827,-36.96581,CONCEPCIÓN,HUALQUI,14403
5842,5842,5843,8,81,8105,1,1,4,28,14239,8105011004028,93,42,51,0,15,69,0,0,8,23,0,22,23,22,23,0,0,0,0,0,0,2,20,0,0,0,0,3,0,19,0,0,0,0,22,0,0,0,0,22,0,0,22,0,0,0,8,81,8105,8105011004028,-72.93565,-36.9655,CONCEPCIÓN,HUALQUI,3212
5843,5843,5844,8,81,8105,1,1,3,3,7656,8105011003003,121,52,69,13,19,84,5,0,23,32,0,31,32,33,32,0,0,0,0,0,0,1,1,29,0,0,0,0,0,31,0,0,0,0,27,2,2,0,0,27,4,0,31,0,0,0,8,81,8105,8105011003003,-72.92732,-36.96534000000001,CONCEPCIÓN,HUALQUI,3211
5844,5844,5845,8,81,8105,1,1,4,46,14239,8105011004046,146,64,82,8,16,106,16,0,18,49,0,46,49,48,49,0,0,0,0,0,0,16,29,1,0,0,0,1,0,43,0,0,0,0,40,0,0,0,0,38,0,0,46,0,0,0,8,81,8105,8105011004046,-72.93014000000002,-36.96554,CONCEPCIÓN,HUALQUI,5435
5845,5845,5846,8,81,8105,1,1,2,502,12388,8105011002502,500,246,254,46,58,351,45,0,25,157,0,152,157,153,155,0,0,0,1,0,1,14,92,37,7,2,0,24,0,128,0,0,0,0,134,1,14,3,0,125,27,0,150,0,0,0,8,81,8105,8105011002502,-72.92489,-36.969,CONCEPCIÓN,HUALQUI,190937
5846,5846,5847,8,81,8105,1,1,4,27,14239,8105011004027,49,26,23,0,11,34,0,0,0,16,0,15,16,16,16,0,0,0,0,0,0,2,12,1,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,15,0,0,15,0,0,0,8,81,8105,8105011004027,-72.93628000000002,-36.96554,CONCEPCIÓN,HUALQUI,2275
5847,5847,5848,8,81,8105,1,1,3,4,7656,8105011003004,108,56,52,12,20,69,7,0,7,33,0,31,33,31,33,0,0,0,0,0,0,0,13,18,0,0,0,0,0,31,0,0,0,0,29,0,1,0,0,29,1,0,30,0,0,0,8,81,8105,8105011003004,-72.92713,-36.9656,CONCEPCIÓN,HUALQUI,3252
5848,5848,5849,8,81,8105,1,1,3,7,7656,8105011003007,615,286,329,45,75,460,35,5,56,181,0,173,181,175,180,0,0,0,0,0,1,20,138,13,1,1,0,3,3,163,0,0,2,0,166,1,3,1,0,161,7,2,172,0,0,0,8,81,8105,8105011003007,-72.93038,-36.9663,CONCEPCIÓN,HUALQUI,20978
5849,5849,5850,8,81,8105,1,1,3,5,7656,8105011003005,115,56,59,13,19,79,4,0,11,34,0,32,34,32,33,0,0,1,0,0,0,1,0,27,4,0,0,0,0,32,0,0,0,0,28,4,0,0,0,24,8,0,31,0,0,0,8,81,8105,8105011003005,-72.92694,-36.96586,CONCEPCIÓN,HUALQUI,3466
5850,5850,5851,8,81,8105,1,1,4,29,14239,8105011004029,51,23,28,0,5,40,0,0,4,16,0,16,16,16,16,0,0,0,0,0,0,6,10,0,0,0,0,9,0,7,0,0,0,0,16,0,0,0,0,16,0,0,16,0,0,0,8,81,8105,8105011004029,-72.93616999999998,-36.96585,CONCEPCIÓN,HUALQUI,2213
5851,5851,5852,8,81,8105,1,1,4,53,14239,8105011004053,47,21,26,4,8,30,5,0,6,15,0,15,15,15,15,0,0,0,0,0,0,0,0,13,2,0,0,0,0,15,0,0,0,0,15,0,0,0,0,13,2,0,15,0,0,0,8,81,8105,8105011004053,-72.92573,-36.96619000000001,CONCEPCIÓN,HUALQUI,2600
5852,5852,5853,8,81,8105,1,1,4,33,14239,8105011004033,75,35,40,5,12,58,0,0,8,21,0,21,21,21,21,0,0,0,0,0,0,3,18,0,0,0,0,1,0,20,0,0,0,0,18,0,3,0,0,18,3,0,21,0,0,0,8,81,8105,8105011004033,-72.935,-36.96628,CONCEPCIÓN,HUALQUI,2732
5853,5853,5854,8,81,8105,1,1,4,32,14239,8105011004032,64,28,36,0,11,43,0,0,5,21,0,21,21,21,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21,0,0,0,0,19,0,2,0,0,19,2,0,21,0,0,0,8,81,8105,8105011004032,-72.93539,-36.9663,CONCEPCIÓN,HUALQUI,2584
5854,5854,5855,8,81,8105,1,1,3,36,7656,8105011003036,132,68,64,17,20,88,7,0,0,44,0,41,44,41,44,0,0,0,0,0,0,0,1,36,3,0,0,3,0,38,0,0,0,0,37,1,1,2,0,34,6,0,41,0,0,0,8,81,8105,8105011003036,-72.92664,-36.96628,CONCEPCIÓN,HUALQUI,7195
5855,5855,5856,8,81,8105,1,1,4,30,14239,8105011004030,46,22,24,0,0,35,6,0,4,16,0,15,16,15,16,0,0,0,0,0,0,1,13,1,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,15,0,0,15,0,0,0,8,81,8105,8105011004030,-72.93607,-36.96617,CONCEPCIÓN,HUALQUI,2266
5856,5856,5857,8,81,8105,1,1,3,8,7656,8105011003008,212,90,122,19,25,159,9,0,16,65,0,62,65,62,65,0,0,0,0,0,0,17,40,2,0,0,1,5,0,50,0,0,0,5,54,0,1,5,0,54,1,5,60,0,0,0,8,81,8105,8105011003008,-72.92896,-36.96656,CONCEPCIÓN,HUALQUI,7678
5857,5857,5858,8,81,8105,1,1,4,31,14239,8105011004031,59,28,31,0,9,45,0,0,0,16,0,16,16,16,15,0,0,0,1,0,0,11,3,2,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,16,0,0,16,0,0,0,8,81,8105,8105011004031,-72.93597,-36.9665,CONCEPCIÓN,HUALQUI,2381
5858,5858,5859,8,81,8105,1,1,3,37,7656,8105011003037,151,67,84,19,23,102,7,0,16,39,0,38,39,38,38,0,0,0,1,0,0,0,3,28,7,0,0,1,0,37,0,0,0,0,37,1,0,0,0,30,8,0,38,0,0,0,8,81,8105,8105011003037,-72.92635,-36.96667,CONCEPCIÓN,HUALQUI,3842
5859,5859,5860,8,81,8105,1,1,3,35,7656,8105011003035,141,59,82,12,24,98,7,0,11,43,0,40,43,40,42,0,0,0,1,0,0,0,23,15,2,0,0,1,0,38,0,0,0,0,38,1,0,0,0,36,3,0,40,0,0,0,8,81,8105,8105011003035,-72.92743,-36.967,CONCEPCIÓN,HUALQUI,10164
5860,5860,5861,8,81,8105,1,1,3,9,7656,8105011003009,213,99,114,17,34,151,11,0,11,60,0,58,60,59,60,0,0,0,0,0,0,3,53,2,0,0,0,0,0,58,0,0,0,0,52,0,2,4,0,52,6,0,58,0,0,0,8,81,8105,8105011003009,-72.93029,-36.96722000000001,CONCEPCIÓN,HUALQUI,15302
5861,5861,5862,8,81,8105,1,1,3,11,7656,8105011003011,100,52,48,10,11,68,11,0,0,31,0,30,31,30,28,0,0,0,3,0,0,1,3,23,2,0,1,0,0,30,0,0,0,0,28,1,0,1,0,25,4,1,30,0,0,0,8,81,8105,8105011003011,-72.93273,-36.96708,CONCEPCIÓN,HUALQUI,11439
5862,5862,5863,8,81,8105,1,1,3,12,7656,8105011003012,66,35,31,5,11,38,12,0,0,23,0,22,23,22,22,0,0,0,0,0,1,0,0,17,5,0,0,0,0,22,0,0,0,0,21,1,0,0,0,16,6,0,22,0,0,0,8,81,8105,8105011003012,-72.93372,-36.96702,CONCEPCIÓN,HUALQUI,4024
5863,5863,5864,8,81,8105,1,1,3,21,7656,8105011003021,18,11,7,0,0,13,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,81,8105,8105011003021,-72.93587,-36.96727,CONCEPCIÓN,HUALQUI,8045
5864,5864,5865,8,81,8105,1,1,3,13,7656,8105011003013,18,8,10,0,0,12,0,0,0,6,0,6,6,6,5,0,0,0,1,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,8,81,8105,8105011003013,-72.93441999999997,-36.96685,CONCEPCIÓN,HUALQUI,1853
5865,5865,5866,8,81,8105,1,1,3,38,7656,8105011003038,91,38,53,9,8,74,0,0,0,37,0,32,37,32,37,0,0,0,0,0,0,0,2,29,1,0,0,0,0,32,0,0,0,0,30,0,2,0,0,29,3,0,32,0,0,0,8,81,8105,8105011003038,-72.92615,-36.96694,CONCEPCIÓN,HUALQUI,3939
5866,5866,5867,8,81,8105,1,1,3,20,7656,8105011003020,130,73,57,13,14,92,11,0,4,41,0,40,41,40,39,0,0,0,2,0,0,4,6,23,7,0,0,0,0,40,0,0,0,0,39,0,0,0,0,32,7,0,39,0,0,0,8,81,8105,8105011003020,-72.93514,-36.96747,CONCEPCIÓN,HUALQUI,9557
5867,5867,5868,8,81,8105,1,1,3,34,7656,8105011003034,131,61,70,12,18,87,14,0,22,45,0,43,45,43,45,0,0,0,0,0,0,0,42,1,0,0,0,0,0,43,0,0,0,0,43,0,0,0,0,43,0,0,43,0,0,0,8,81,8105,8105011003034,-72.92806,-36.96733,CONCEPCIÓN,HUALQUI,6068
5868,5868,5869,8,81,8105,1,1,3,14,7656,8105011003014,46,26,20,0,7,33,0,0,0,15,0,13,15,13,14,0,0,0,1,0,0,1,4,6,2,0,0,4,0,8,1,0,0,0,10,0,3,0,0,8,5,0,13,0,0,0,8,81,8105,8105011003014,-72.93432,-36.96719,CONCEPCIÓN,HUALQUI,2519
5869,5869,5870,8,81,8105,1,1,3,33,7656,8105011003033,163,72,91,9,23,112,19,0,12,51,0,51,51,51,50,0,0,0,1,0,0,0,50,1,0,0,0,1,0,50,0,0,0,0,43,0,7,1,0,43,8,0,50,0,0,1,8,81,8105,8105011003033,-72.92849,-36.96757,CONCEPCIÓN,HUALQUI,6079
5870,5870,5871,8,81,8105,1,1,3,10,7656,8105011003010,96,48,48,7,10,66,13,0,10,32,0,28,32,28,27,0,0,1,4,0,0,0,8,14,6,0,0,0,0,28,0,0,0,0,26,0,2,0,0,20,8,0,28,0,0,0,8,81,8105,8105011003010,-72.93205,-36.96769000000001,CONCEPCIÓN,HUALQUI,8896
5871,5871,5872,8,81,8105,1,1,3,31,7656,8105011003031,202,101,101,18,19,156,9,0,11,58,0,57,58,57,58,0,0,0,0,0,0,2,54,1,0,0,0,4,0,53,0,0,0,0,53,2,1,1,0,53,4,0,57,0,0,0,8,81,8105,8105011003031,-72.92990999999998,-36.96775,CONCEPCIÓN,HUALQUI,7840
5872,5872,5873,8,81,8105,1,1,3,15,7656,8105011003015,52,17,35,0,0,40,5,0,0,15,0,15,15,15,15,0,0,0,0,0,0,0,3,12,0,0,0,1,0,14,0,0,0,0,14,1,0,0,0,14,1,0,15,0,0,0,8,81,8105,8105011003015,-72.93428,-36.96752,CONCEPCIÓN,HUALQUI,3011
5873,5873,5874,8,81,8105,1,1,3,16,7656,8105011003016,87,40,47,7,12,57,11,0,7,29,0,25,29,25,29,0,0,0,0,0,0,1,4,18,2,0,0,0,0,25,0,0,0,0,23,0,0,2,0,22,3,0,25,0,0,0,8,81,8105,8105011003016,-72.93364,-36.96779,CONCEPCIÓN,HUALQUI,5564
5874,5874,5875,8,81,8105,1,1,3,32,7656,8105011003032,191,94,97,10,25,140,16,0,10,51,0,50,51,51,51,0,0,0,0,0,0,16,31,3,0,0,0,5,0,45,0,0,0,0,48,2,0,0,0,48,2,0,50,0,0,0,8,81,8105,8105011003032,-72.92965,-36.96813,CONCEPCIÓN,HUALQUI,8695
5875,5875,5876,8,81,8105,1,1,3,17,7656,8105011003017,55,25,30,4,7,34,10,0,0,18,0,18,18,18,18,0,0,0,0,0,0,3,9,0,6,0,0,0,0,18,0,0,0,0,6,0,10,2,0,3,15,0,18,0,0,0,8,81,8105,8105011003017,-72.93444000000002,-36.96809,CONCEPCIÓN,HUALQUI,3701
5876,5876,5877,8,81,8105,1,1,3,29,7656,8105011003029,109,58,51,14,20,69,6,0,30,33,0,30,33,30,32,0,0,0,1,0,0,4,5,11,9,0,1,1,0,29,0,0,0,0,14,0,16,0,0,9,20,1,29,0,0,0,8,81,8105,8105011003029,-72.93174,-36.96823,CONCEPCIÓN,HUALQUI,8299
5877,5877,5878,8,81,8105,1,1,3,18,7656,8105011003018,81,40,41,7,7,51,16,0,6,29,0,27,29,29,27,0,0,0,2,0,0,2,1,18,6,0,0,0,0,27,0,0,0,0,15,1,10,1,0,11,16,0,27,0,0,0,8,81,8105,8105011003018,-72.93356999999997,-36.96842,CONCEPCIÓN,HUALQUI,9568
